0.0026985,0.014466,0.02278,-0.014758,0.018603
0.0044436,0.020075,0.013878,-0.018253,0.018983
0.003251,0.016442,0.028983,-0.019703,0.023921
0.0035131,0.018485,0.030909,-0.017826,0.025499
0.0039607,0.018993,0.029186,-0.016221,0.022968
0.0034989,0.018187,0.032599,-0.023386,0.026304
0.01481,0.088944,0.32574,-0.55943,-0.3352
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.011006,0.061347,0.22249,-0.36584,-0.20735
0.028312,-0.70599,-0.08131,-0.0056994,-0.024967
0.010721,0.022143,0.031201,0.0012357,0.063335
0.012152,0.064066,0.06253,0.1673,-0.013294
0.010001,0.050348,0.029899,0.076511,0.0018756
0.0058784,0.0061225,0.025434,-0.024572,0.013334
0.0029557,0.015644,0.02543,-0.016529,0.021306
0.010246,0.044625,0.06118,0.035306,0.023131
0.015605,0.08313,0.087024,0.14781,0.032835
0.01563,0.078455,-0.12099,0.1163,0.053749
0.014159,0.068277,0.071009,0.10673,0.020916
0.017593,0.098765,0.039057,0.52219,-0.23535
0.010002,0.039718,0.038276,0.019051,0.032656
0.009205,0.012265,0.013419,-0.092285,-0.021453
0.019975,0.03284,-0.62116,-0.10434,-0.014967
0.0030293,0.015656,0.024963,-0.013776,0.019247
-4.3197,-0.076585,-0.045752,0.025191,-0.024853
0.0036396,0.018027,0.029983,-0.022022,0.019354
0.010674,0.030454,0.019875,0.090276,-0.02759
0.0040362,0.021364,0.03694,-0.022543,0.031592
0.0045226,0.021744,-0.020618,-0.0099092,0.006619
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.010119,0.055731,0.02028,0.13963,-0.018564
0.010308,0.048236,0.12899,-0.20398,-0.10562
0.010825,0.031651,0.033055,0.016942,0.039899
0.016257,0.085549,0.035207,0.41581,-0.17714
0.012388,0.060758,0.044026,0.082601,0.25011
0.0033163,0.015845,0.023163,-0.013124,0.016543
0.0030358,0.014904,0.024025,-0.017311,0.021223
0.013312,0.010578,-0.10702,-0.042778,0.024941
0.0080765,-0.0085162,-0.0016467,-0.052971,0.012193
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.028316,-0.66861,-0.079436,-0.036049,-0.026818
0.0095458,0.02351,-0.002102,0.0098295,0.039665
0.009143,0.042273,0.027732,0.083958,-0.0062383
0.013872,0.065815,0.048146,0.32555,-0.15996
0.0067145,0.018689,0.021238,-0.0069157,0.03299
0.011961,-0.01976,-0.055353,-0.040526,0.0017369
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.03716,-1.2028,0.012207,0.050883,-0.04522
0.01609,-0.14962,-0.14073,-0.020775,0.029683
0.0090966,0.026606,0.025608,-0.0058234,0.036096
0.018693,-0.35676,-0.041924,-0.048791,-0.020809
0.021497,-0.52685,0.01039,-0.014078,-0.025561
0.0098889,-0.011715,-0.022251,-0.04021,0.0025988
0.012679,0.013136,0.042889,0.067617,0.053008
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0079214,0.019747,0.029248,-0.010857,0.042824
0.013924,0.056844,-0.045747,0.11211,0.0045165
0.010436,-0.019457,-0.011796,-0.043513,0.0011724
0.03756,-1.1323,0.004571,0.045751,-0.029289
0.010549,0.019508,0.034394,-4.2111e-06,0.10954
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0090125,-0.021545,-0.0028677,-0.041506,0.0033231
0.014067,0.086827,0.32969,-0.54882,-0.33888
0.0077469,0.04317,0.11878,-0.16922,-0.085848
0.0042709,0.021497,0.040662,-0.028713,0.035128
0.0081883,0.04784,0.15193,-0.24413,-0.12874
0.013874,0.077378,0.26325,-0.42833,-0.26498
0.0034218,0.017403,0.029116,-0.024718,0.018721
0.0038999,0.018962,0.029071,-0.018514,0.023924
0.0032749,0.014663,0.027395,-0.019334,0.02091
0.0035432,0.017001,0.025961,-0.016477,0.021556
0.00363,0.018499,0.029183,-0.020993,0.02435
0.0034147,0.017491,0.028539,-0.020783,0.01854
0.010183,0.051236,0.016116,0.089335,0.03438
0.011462,0.021873,0.042392,-0.11773,-0.04342
0.011705,0.039186,0.094301,-0.16144,-0.092664
0.0033665,0.015462,0.031646,-0.023879,0.022502
0.0028794,0.014544,0.025162,-0.017354,0.020665
0.0089553,0.052789,0.17851,-0.28543,-0.15842
0.0085469,0.014244,0.0082351,-0.032898,-0.0033152
0.0094086,0.041454,0.11604,-0.18572,-0.090853
0.013379,0.047732,0.19815,-0.29242,-0.20187
0.0081128,0.015272,0.06122,-0.12102,-0.044691
0.012968,-0.033147,0.010636,-0.02906,-0.01213
0.0074997,0.024407,0.013311,-0.048511,0.001472
0.0098107,0.031443,-0.17415,-0.064113,-0.012306
0.016417,0.084619,0.038907,0.38524,-0.16678
0.0094277,0.01779,0.014189,0.02243,0.011814
0.01042,0.033376,0.022952,0.04828,0.021072
0.011351,0.061249,-0.0055115,0.18557,-0.054059
0.013393,0.068903,0.23642,-0.36143,-0.25577
0.0039187,0.019026,0.026022,-0.011804,0.01881
0.0086175,0.033967,0.067578,-0.096819,-0.03761
0.0040709,0.015345,0.027885,-0.023927,0.018867
0.010292,-0.0047341,-0.061343,-0.051869,0.018019
0.011609,0.046858,0.1511,-0.24522,-0.14036
0.0071292,0.029968,0.056105,-0.090505,-0.032481
0.0098988,0.01696,0.064645,-0.11258,-0.049808
0.011722,0.026941,-0.050144,-0.023077,-0.012907
0.0070466,-0.0034042,0.0078935,-0.03349,0.0088853
0.0032842,0.015085,0.023997,-0.018013,0.018381
0.0090865,0.039035,0.065606,-0.08301,-6.9397e-05
0.011795,0.05718,0.21133,-0.3757,-0.21427
0.010373,0.041825,0.10996,-0.25524,-0.12706
0.011959,0.065797,0.23076,-0.3839,-0.21771
0.014485,-0.13921,0.030232,-0.018362,0.057619
0.010034,0.0019353,0.030259,-0.001457,0.091007
0.014866,0.033234,0.0087248,0.090366,0.021405
0.028913,-0.65792,-0.083007,-0.037703,-0.039915
0.0023928,0.01286,0.020131,-0.013169,0.016229
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.010476,0.022082,0.08457,-0.15601,-0.076407
0.003679,0.018701,0.030488,-0.024114,0.029109
0.019342,0.017317,-0.4336,-0.14152,-0.065618
0.007928,0.0036323,0.017915,-0.0078826,0.049449
0.010097,0.06441,0.23739,-0.38953,-0.24436
0.0036997,0.019293,0.030495,-0.020605,0.026118
0.010373,0.05653,0.015787,0.12919,-0.0084275
0.0035271,0.016557,0.027502,-0.018447,0.023181
0.014371,0.089434,0.344,-0.55097,-0.30835
0.011231,-0.14069,0.01555,-0.023799,-0.002796
0.01487,0.041823,-0.40356,-0.08819,-0.0039728
0.0039115,0.019225,0.033022,-0.024847,0.029776
0.010766,0.037632,-0.022754,0.017322,0.4352
0.0080329,0.044104,0.1401,-0.19332,-0.11329
0.0071146,0.025529,0.0044878,-0.014973,0.044108
0.011656,0.061957,0.19604,-0.32177,-0.18364
0.012924,0.053066,-0.049732,-0.19735,-0.095632
0.0081539,0.034325,0.10878,-0.18464,-0.086982
0.0038615,0.018113,0.029189,-0.018705,0.020451
0.01481,0.088944,0.32574,-0.55943,-0.3352
0.0034747,0.018417,0.033805,-0.025632,0.02393
0.014524,0.037072,-0.12407,-0.22351,-0.12147
0.0087878,0.030672,0.090218,-0.14227,-0.073854
0.0031297,0.015483,0.024082,-0.013595,0.017713
0.02737,0.066378,-1.1551,-0.24645,-0.1533
0.0041127,0.017583,0.030233,-0.025456,0.025164
0.0089175,0.04097,-0.11203,-0.0086074,-0.0052268
0.012085,0.050757,0.020272,0.11252,0.013066
0.011405,0.037585,0.12283,-0.23071,-0.12
0.0075118,0.040723,-0.0013232,0.085691,-0.017223
0.0046661,0.020545,0.034574,-0.030242,0.017124
0.013026,0.075915,0.27864,-0.46946,-0.27851
0.024508,-0.47641,0.012066,0.27307,-0.14814
0.0034545,0.0082644,0.024796,-0.017954,0.020684
0.0053607,0.023654,0.036383,-0.037593,0.023909
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0095591,0.023576,0.019605,-0.15252,-0.04596
0.012423,-0.015428,0.0045881,-0.095166,-0.023375
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0087879,0.0076796,-0.090568,-0.0888,-0.0089769
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0031755,0.014686,0.024921,-0.018116,0.021388
0.0051078,-0.01891,0.029391,-0.023655,0.018471
0.015992,-0.050364,-0.19145,-0.14512,-0.023523
0.0045009,0.012176,0.036819,-0.033357,0.021001
0.010623,0.028542,-0.00090648,0.034216,0.091584
0.010438,0.051763,-0.053125,0.076072,-0.016825
0.013822,0.025375,-0.018014,-0.21242,-0.068933
0.011038,0.060954,0.17686,-0.29802,-0.15655
-4.3197,-0.076585,-0.045752,0.025191,-0.024853
0.022146,-0.41186,0.0075588,0.16811,-0.059847
0.012589,0.060896,-0.11634,0.10032,-0.046045
-4.3197,-0.076585,-0.045752,0.025191,-0.024853
0.014876,0.058019,0.0062198,0.2595,-0.1025
0.016704,0.041782,-0.074382,0.060417,0.62464
0.011102,0.062048,0.19857,-0.32592,-0.17558
0.016688,0.086525,0.012068,0.22682,0.060935
0.020203,0.060358,-0.36849,0.10707,-0.14264
0.0088018,0.029162,-0.10003,-0.015316,-0.0057085
0.016098,0.083737,0.021559,0.23109,0.054345
0.016441,0.097845,0.37098,-0.63799,-0.38944
0.0085775,0.048839,0.053114,0.034369,-0.036334
0.010378,0.045021,0.13178,-0.19847,-0.12242
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0084714,0.045933,0.14109,-0.21191,-0.12234
0.0084658,0.039489,0.029962,0.040286,0.051072
0.010315,0.040017,-0.051023,0.054054,-0.011843
0.012644,0.068206,0.26379,-0.42266,-0.24683
0.012544,0.063676,0.0079412,0.29354,-0.13391
0.011966,0.064978,0.22868,-0.34649,-0.21174
0.013856,0.054735,0.00878,0.19557,-0.036997
0.0080521,0.025728,0.023919,-0.0003233,0.067165
0.0099989,0.050724,0.022001,0.08057,0.00073205
0.010954,0.059689,0.16653,-0.23129,-0.1311
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.014029,0.067073,0.22631,-0.34804,-0.18955
0.014208,0.037893,0.027136,0.0651,0.080452
0.01543,0.080895,0.044141,0.2064,0.060052
0.011743,0.055807,0.16257,-0.23631,-0.11681
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.011798,0.058667,0.17554,-0.25757,-0.13122
0.0093605,0.044471,0.062123,0.013363,0.065381
0.017426,0.095308,0.32968,-0.53453,-0.31272
0.0099497,0.042082,0.11537,-0.15808,-0.061703
0.010947,0.027855,0.052988,-0.014746,0.085978
0.0094464,0.045549,0.023293,0.062813,0.01018
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.003689,0.019029,0.029257,-0.013904,0.021374
0.032498,0.10374,-1.1378,-0.17152,-0.16389
0.014601,0.041232,-0.41638,-0.091274,0.013143
0.0087107,0.036702,0.0021142,0.015557,0.08579
0.010579,0.035127,0.014202,0.0068586,0.23784
0.0098249,0.029702,-0.030607,0.0093525,0.14215
0.008285,0.036803,-0.0014992,0.0052849,0.082658
0.017449,0.048396,-0.40137,-0.084671,0.010987
0.015395,0.043754,-0.35947,-0.076735,0.023605
0.011559,0.048382,0.094084,-0.25927,-0.12866
0.012125,0.029433,-0.048708,-0.0010235,-0.019231
0.007665,-0.011916,-0.037275,-0.062205,0.0045986
0.011904,0.042316,-0.053828,0.042777,0.36944
0.0075629,-0.091867,0.032778,-0.019915,0.02601
0.0058964,0.025978,0.04491,-0.026492,0.029586
0.0088305,0.03441,0.019959,0.043736,0.077353
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0054971,0.025224,0.048361,-0.040763,0.033483
0.003317,0.016819,0.031097,-0.023379,0.022611
0.011499,0.049702,0.018326,0.091443,-0.0030201
0.0046604,0.022626,0.030597,-0.009567,0.021196
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.032498,0.10374,-1.1378,-0.17152,-0.16389
0.0044997,0.014444,0.037336,-0.030588,0.027883
0.0044784,0.021681,0.038407,-0.025617,0.024001
0.0031491,0.01608,0.0253,-0.017382,0.022087
0.017966,0.10866,0.41042,-0.70259,-0.43649
0.009108,0.011354,0.0029897,-0.028359,-0.021277
0.0038768,0.018158,0.027566,-0.016823,0.02195
0.016195,0.090059,0.034153,0.46417,-0.20846
0.019488,0.076278,-0.41502,0.025222,-0.076486
0.010514,0.037038,0.022192,0.062646,0.068401
0.0201,0.10811,0.035316,0.66006,-0.29423
0.0074513,0.0318,0.031473,0.01118,0.06064
0.034964,0.1164,-0.80024,0.38859,-0.40197
0.010784,0.032881,-0.088664,0.00071811,-0.0045487
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0036673,0.019241,0.035448,-0.026107,0.027399
0.0094303,0.04215,-0.066545,0.0529,-0.019029
0.0043827,0.022332,0.044793,-0.039082,0.0080787
0.015224,0.061487,0.023712,0.24554,-0.082354
0.0035972,0.019013,0.029699,-0.019923,0.026196
0.016185,0.079491,-0.012397,0.25085,-0.08582
0.020694,0.1207,0.04272,0.69151,-0.31927
0.021509,0.12604,0.053135,0.70833,-0.31917
0.0030835,0.0157,0.024537,-0.014324,0.019677
0.0032989,0.015836,0.026019,-0.019293,0.017318
0.0035503,0.017679,0.032692,-0.022927,0.027396
0.0039066,0.019405,0.031777,-0.018477,0.025299
0.014207,-0.032896,-0.093429,-0.12014,-0.023449
0.0031158,0.015993,0.025562,-0.016263,0.021212
0.010731,0.04101,0.016036,0.098945,-0.00145
0.0037481,0.016057,0.025884,-0.021242,0.022727
0.012509,0.01884,-0.031259,-0.0028077,0.020072
0.012465,0.063774,-0.016185,0.27348,-0.12815
0.013135,0.054387,-0.097742,0.089054,-0.039736
0.014594,0.0709,0.03992,0.29178,-0.083321
0.016971,0.091864,0.029875,0.49931,-0.21047
0.018962,-0.0055303,-0.47723,-0.11176,-0.048446
0.0044902,0.022518,0.035442,-0.015462,0.027284
0.003042,0.015531,0.02656,-0.018094,0.022746
0.0041664,0.021807,0.037699,-0.024046,0.033145
0.014479,0.078278,0.26493,-0.41888,-0.29354
0.010158,-0.011323,0.017309,-0.055626,0.0052801
0.019475,-0.33919,-0.0019985,-0.013462,-0.017225
0.0040277,0.019151,0.031464,-0.017315,0.023798
0.0038464,0.020163,0.037944,-0.03278,0.016822
0.0036269,0.018292,0.033051,-0.021305,0.028211
0.01004,0.059393,0.20258,-0.33278,-0.18615
0.019647,0.12742,0.52037,-0.86416,-0.55338
0.013774,0.066009,0.047161,0.1149,0.018453
0.0040431,0.02006,0.029212,-0.01506,0.023228
0.018866,0.10631,0.031335,0.48533,-0.19271
0.0088939,0.0068727,-0.0037202,-0.053179,0.0044034
0.0091666,0.041594,-0.074091,-0.036498,0.010472
0.0090116,0.015756,0.017805,0.031718,0.001732
0.0040803,0.021328,0.029747,-0.009249,0.024188
0.0031798,0.016352,0.025342,-0.015702,0.020497
0.027241,-0.69411,0.0083469,-0.013106,-0.038956
0.0037439,0.017907,0.026037,-0.013204,0.019744
0.01481,0.088944,0.32574,-0.55943,-0.3352
0.00335,0.01545,0.027082,-0.019063,0.018878
0.0036681,0.010956,0.031248,-0.021422,0.027557
0.0032605,0.015869,0.025916,-0.015552,0.020691
0.0042333,0.021299,0.04035,-0.028186,0.03527
0.0032721,0.016964,0.029703,-0.020263,0.025242
0.0033548,0.014102,0.029639,-0.019952,0.025122
0.013538,0.03439,-0.03212,-0.012771,0.12783
0.005438,0.017725,0.0060788,-0.013752,0.074953
0.0065796,-0.055313,0.038787,-0.027166,0.030801
0.012887,0.070346,0.22622,-0.31551,-0.23013
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.019354,0.11057,0.049887,0.59825,-0.26214
0.010755,0.055605,0.14972,-0.22953,-0.08439
0.0049497,0.0084794,0.035807,-0.030419,0.025149
0.014322,0.047526,-0.056026,0.069899,0.49414
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.007009,0.036845,0.010163,0.073437,-0.0098384
0.012504,0.031899,-0.14082,0.024423,0.017949
0.003567,0.015263,0.026301,-0.015975,0.020988
0.0033314,0.015879,0.026937,-0.021068,0.025299
0.0036371,0.01504,0.028574,-0.023568,0.030329
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.005703,0.019052,-0.023069,-0.042132,0.048997
0.0035488,0.012906,0.024438,-0.022568,0.027846
0.028899,0.071862,-1.1467,-0.2533,-0.14323
0.0038873,0.019258,0.029411,-0.01659,0.023532
0.012393,0.04572,0.033108,0.14049,-0.050148
0.0038513,0.017072,0.034526,-0.023586,0.029868
0.0082058,0.023883,0.024536,-0.0011086,0.073316
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0092908,0.036996,-0.050898,-0.018793,-0.0053671
0.012275,0.024974,0.0479,0.018308,0.033969
0.0072361,0.03697,0.043347,0.015798,0.036123
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0086206,0.031052,0.023914,0.0021671,0.037014
0.0046743,0.022625,0.029269,-0.016232,0.023369
0.011793,0.053521,0.00018938,0.11566,0.022244
0.0047629,0.023749,0.027503,-0.0075152,0.022271
0.0038301,0.019329,0.033325,-0.024305,0.020157
0.014759,-0.02717,-0.11143,-0.11615,-0.024535
0.010617,0.043312,0.015918,0.085561,0.046352
0.011645,0.042733,0.01849,0.064893,0.10847
0.0033746,0.017935,0.030285,-0.020089,0.025979
0.013368,0.074888,0.018858,0.20356,0.050958
0.0042698,0.020493,0.026031,-0.011571,0.017889
0.013534,0.057611,0.038169,0.13704,0.021018
0.0023518,0.012604,0.019641,-0.012831,0.015779
-4.3197,-0.076585,-0.045752,0.025191,-0.024853
0.0049088,-0.038858,0.031524,-0.018137,0.023632
0.016441,0.097845,0.37098,-0.63799,-0.38944
0.0037252,0.016849,0.033968,-0.023717,0.029545
0.0041033,0.020504,0.033649,-0.019208,0.025674
0.0032102,0.016669,0.028976,-0.021179,0.023138
0.0033738,0.017442,0.03127,-0.021555,0.026952
0.0083983,0.030609,0.029909,-0.0064283,0.042576
0.0098686,0.045783,0.022032,0.063366,0.015735
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0083747,0.034507,0.024838,0.021598,0.043227
0.0027992,0.014193,0.022955,-0.015816,0.018519
0.005064,0.024621,0.039669,-0.018079,0.030897
0.016542,0.019867,0.01595,0.0098424,0.32591
0.01411,0.082619,0.041008,0.29035,-0.031233
0.012946,0.074801,0.048763,0.17735,0.13382
0.0033385,0.016559,0.029296,-0.020757,0.025813
0.0033912,0.014313,0.029727,-0.019823,0.024318
0.012502,0.040915,-0.22695,-0.038543,0.052746
0.0044762,0.022591,0.033305,-0.011133,0.027719
0.0039823,0.016706,0.032558,-0.019252,0.025864
0.0034182,0.016985,0.025923,-0.017246,0.021531
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.012295,0.050694,-0.19184,-0.0077437,-0.020442
0.0034124,0.016805,0.030627,-0.020894,0.026779
0.0036335,0.017733,0.02836,-0.016044,0.021809
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.045251,-1.4633,-0.0039827,0.067121,-0.058259
0.0025115,0.013609,0.021588,-0.01418,0.017585
0.0035675,0.018809,0.032201,-0.021139,0.027809
0.0032941,0.014415,0.027193,-0.01857,0.020212
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.018005,0.04844,-0.55486,-0.14477,-0.089124
0.0048114,0.024628,0.038822,-0.019626,0.033045
0.011491,0.036677,0.13454,-0.20725,-0.1406
0.021509,0.12604,0.053135,0.70833,-0.31917
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.021787,0.12296,0.064668,0.72515,-0.35049
0.003323,0.017153,0.030193,-0.020886,0.025675
0.013269,0.040848,-0.34885,-0.088615,-0.034964
0.0088485,0.024276,0.031783,-0.0049162,0.088459
0.01061,0.031347,0.070617,-0.012048,0.15179
0.002382,0.012789,0.020011,-0.013136,0.01604
0.005052,0.0084551,0.038567,-0.031339,0.026477
0.0040837,0.020337,0.031659,-0.018126,0.022202
0.011148,0.03968,-0.020182,0.065591,0.0071142
0.017924,0.034729,-0.55235,-0.11766,-0.05428
0.0088483,0.033394,0.034003,-0.0019976,0.018999
0.014613,0.039378,-0.20773,-0.007754,-0.03097
0.0084796,0.04456,0.11051,-0.16359,-0.085779
0.0031461,0.0074516,0.024979,-0.016808,0.02091
0.034448,0.078324,-1.2294,-0.075895,-0.26484
0.007981,0.028305,-0.17694,-0.059248,-0.0035664
0.0039038,0.012638,0.026017,-0.02418,0.028183
0.0034143,0.017465,0.031302,-0.021485,0.026762
0.016632,0.065,-0.25996,0.10996,-0.10082
0.014615,0.03933,-0.32099,-0.004309,0.097623
0.022011,0.04786,-0.33048,-0.10188,-0.061167
0.0040131,0.020248,0.034544,-0.018934,0.028209
0.0033804,0.017572,0.030428,-0.020482,0.025962
0.0070848,0.023883,-0.02681,-0.015004,0.0053529
0.0059107,0.019699,0.030203,-0.0059631,0.041892
0.017449,0.057535,0.025528,0.083298,0.19727
0.0039294,0.017141,0.025763,-0.021474,0.019559
0.045251,-1.4633,-0.0039827,0.067121,-0.058259
0.0049224,0.0053903,-0.0086919,-0.015544,0.017306
0.003307,0.017158,0.029142,-0.017377,0.023973
0.014795,0.083966,0.021433,0.33138,-0.11575
0.0097351,0.033558,0.033576,0.0034676,0.033516
0.0033638,0.017544,0.029139,-0.020313,0.024969
0.0043558,0.021953,0.034427,-0.017979,0.027261
0.0037464,0.019882,0.033289,-0.021766,0.028778
0.0030616,0.016039,0.023405,-0.015798,0.019977
0.0096914,0.049465,0.02921,0.10703,-0.0085489
0.0040154,0.020472,0.027227,-0.0053869,0.018251
0.0036067,0.018547,0.02854,-0.016395,0.023491
0.0040034,0.018586,0.016672,-0.015509,0.019949
0.0093868,-0.11653,0.036299,-0.012717,0.022359
0.040292,0.10731,-2.0842,-0.48008,-0.30969
0.012687,0.04082,-0.20203,-0.043363,0.27217
0.0031348,0.015359,0.026346,-0.015509,0.021731
0.0091156,0.054752,0.187,-0.30038,-0.17314
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.022209,0.12489,0.041903,0.6927,-0.3195
0.0037088,0.015132,0.033218,-0.022794,0.028159
0.015084,0.045863,-0.36195,-0.14702,-0.074311
0.0041161,0.020611,0.033974,-0.020253,0.027862
0.0037134,0.01912,0.026088,-0.01821,0.023526
0.0035446,0.018676,0.030862,-0.020879,0.026096
0.0037386,0.019207,0.027113,-0.016302,0.02351
0.0087523,0.022279,-0.12883,-0.044057,-0.0018536
0.0068986,0.030859,0.017606,0.031769,0.040283
0.032439,-1.0197,0.009653,0.041314,-0.032537
0.0033361,0.017298,0.02994,-0.022779,0.020858
0.01112,0.040682,0.079011,-0.21381,-0.09804
0.0075857,0.0081494,0.020155,-0.014189,0.0051624
0.0079323,0.03749,0.075671,-0.15263,-0.068555
0.011383,0.031016,-0.35044,-0.094291,-0.027593
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0084867,0.048282,0.15505,-0.24015,-0.13624
0.0090112,0.038373,0.10383,-0.14612,-0.07089
0.015992,-0.050364,-0.19145,-0.14512,-0.023523
0.0081768,0.0033112,0.0040915,-0.012489,0.018293
0.015154,0.039963,-0.045041,0.06107,0.43201
0.0077568,0.029422,-0.072287,-0.020707,0.0048387
0.0041003,0.019582,0.030025,-0.03163,0.010713
0.0089643,0.040137,0.049857,0.027591,0.052862
0.014589,-0.36013,0.018603,0.013533,0.0042196
0.010496,0.059766,0.21267,-0.34104,-0.13326
0.023783,-0.6247,0.014196,0.032972,0.070916
0.0092324,0.047524,0.027312,0.069331,0.054045
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.010371,0.052507,0.15417,-0.23503,-0.13345
0.061887,-2.1926,0.00094285,0.12425,-0.10834
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.017673,0.050565,0.014401,0.1392,1.493
0.0045234,0.0031874,0.029425,-0.026221,0.023815
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.011225,0.041943,-0.16181,-0.091755,0.20155
0.01732,0.090461,0.0366,0.056816,2.8512
0.0037824,0.017951,0.012713,-0.017661,0.016818
0.005751,0.025288,0.0039268,-0.019752,0.019131
0.003198,0.016429,0.028045,-0.018409,0.0238
0.010831,0.03396,-0.17505,-0.035417,0.28156
0.0041781,0.020377,0.033066,-0.016912,0.02649
0.0043473,0.011438,0.0349,-0.026669,0.031521
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.011423,0.069667,0.2533,-0.41241,-0.24721
0.033929,0.014617,-1.254,-0.29343,-0.16105
0.020371,0.042413,0.0020144,0.5158,-0.15318
0.0057535,0.020335,0.032173,-0.029961,0.022559
0.0035277,0.014291,0.03179,-0.021739,0.027009
0.004383,0.021692,0.041446,-0.028908,0.036518
0.0023518,0.012604,0.019641,-0.012831,0.015779
0.0096403,0.045625,0.027997,0.055471,0.032445
0.0037453,0.018846,0.026292,-0.0092733,0.019259
0.0075317,0.01916,-0.051797,-0.05586,0.010238
0.0077238,0.024295,0.004618,-0.030909,0.062617
0.012724,0.038146,0.052134,-0.014691,0.11266
